region,tile,sample_id,image_id,camera_id,face_id,crop_x,crop_y,crop_w,crop_h,radius_px,return_range_median_m,returns_in_strict_band_of_window_nearest_frac,windows_r1_loose_violation_frac,has_roi,pixels,rgb_valid_px,lidar_return_px,current_support_px,strict_support_px,rejected_px,current_support_frac_all,current_support_frac_rgb,strict_support_frac_all,strict_support_frac_rgb,rejected_frac_of_current,loose_violation_frac_of_current,rejected_discontinuity_px,rejected_discontinuity_frac_of_current,rejected_interior_band_px,rejected_interior_band_frac_of_current,rejected_edge_erosion_px,rejected_edge_erosion_frac_of_current,roi_pixels,roi_rgb_valid_px,roi_lidar_return_px,roi_current_support_px,roi_strict_support_px,roi_rejected_px,roi_current_support_frac_all,roi_current_support_frac_rgb,roi_strict_support_frac_all,roi_strict_support_frac_rgb,roi_rejected_frac_of_current,roi_loose_violation_frac_of_current,roi_rejected_discontinuity_px,roi_rejected_discontinuity_frac_of_current,roi_rejected_interior_band_px,roi_rejected_interior_band_frac_of_current,roi_rejected_edge_erosion_px,roi_rejected_edge_erosion_frac_of_current
indoor_door_leaf_Tile_1,Tile_1,img_7c4bd9a8b55c8f86fa134466::pitch_up_56,img_7c4bd9a8b55c8f86fa134466,right,pitch_up_56,0,0,2912,1456,6,3.256680488586426,0.483769837698377,0.04259144141980487,True,4239872,4087900,266664,4053760,730851,3322909,0.9561043352252143,0.9916485236918712,0.17237572266332568,0.17878397221067052,0.8197103429902115,0.6592232889958952,2672333,0.6592232889958952,352764,0.0870214319545311,297812,0.07346562203978528,962364,962185,51201,954902,24381,930521,0.99224617712217,0.9924307695505542,0.025334488821277604,0.02533920192062857,0.9744675369828527,0.9050321394237314,864217,0.9050321394237314,23032,0.024119752602884903,43272,0.04531564495623635
indoor_door_leaf_Tile_1,Tile_1,img_7c4bd9a8b55c8f86fa134466::yaw_minus_35,img_7c4bd9a8b55c8f86fa134466,right,yaw_minus_35,0,0,1456,2912,6,4.350890636444092,0.35708540074819933,0.34249979587535295,False,4239872,4087900,597969,3420879,1194846,2226033,0.8068354422020287,0.8368304019178552,0.28181180941311434,0.29228846106803,0.6507195957530214,0.5218819490546144,1785295,0.5218819490546144,270636,0.07911299990441054,170102,0.04972464679399651,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_7c4bd9a8b55c8f86fa134466::yaw_plus_35,img_7c4bd9a8b55c8f86fa134466,right,yaw_plus_35,0,0,1456,2912,6,4.410209655761719,0.27390529301827987,0.4479974778255059,True,4239872,4087900,764611,3889520,874083,3015437,0.9173673167491849,0.9514714156412828,0.20615787457734572,0.21382201130164633,0.7752722701001666,0.6898576173923775,2683215,0.6898576173923775,187609,0.04823448651761657,144613,0.037180166190172566,1684533,1684533,423882,1675938,37002,1638936,0.99489769568183,0.99489769568183,0.021965731748799223,0.021965731748799223,0.977921617625473,0.9488572966303049,1590226,0.9488572966303049,14242,0.008497927727636703,34468,0.020566393267531378
indoor_door_leaf_Tile_1,Tile_1,img_864f94111ef95cfcf74e9828::pitch_up_56,img_864f94111ef95cfcf74e9828,right,pitch_up_56,82,0,1251,1252,6,15.323163986206055,0.4935603892386949,0.026213676716337862,False,1566252,1550336,69880,1290875,254502,1036373,0.8241809108623644,0.8326420853285997,0.16249109338727102,0.16415925321994715,0.8028453568316065,0.5436583712598044,701795,0.5436583712598044,170893,0.1323853975016946,163685,0.1268015880701075,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_864f94111ef95cfcf74e9828::yaw_minus_35,img_864f94111ef95cfcf74e9828,right,yaw_minus_35,0,0,1018,1371,6,7.062920570373535,0.49477319295317274,0.24867830663286117,True,1395678,1351745,373842,1333700,115339,1218361,0.9555929089661083,0.9866505886835165,0.08264012186191944,0.08532600453487899,0.9135195321286647,0.6924975631701282,923584,0.6924975631701282,237191,0.17784434280572842,57586,0.04317762615280798,79212,79212,35373,79212,2866,76346,1.0,1.0,0.036181386658587084,0.036181386658587084,0.9638186133414129,0.4749911629551078,37625,0.4749911629551078,34838,0.4398070999343534,3883,0.04902035045195172
indoor_door_leaf_Tile_1,Tile_1,img_88226fd046cc5356cc68c8ec::pitch_up_56,img_88226fd046cc5356cc68c8ec,right,pitch_up_56,0,0,2912,1456,6,18.78076934814453,0.6620965536105032,0.017693115428796945,True,4239872,4087900,175488,3170847,949329,2221518,0.7478638506068108,0.7756664791213093,0.22390510845610434,0.2322290173438685,0.7006071248470834,0.3672350006165545,1164446,0.3672350006165545,597081,0.18830331454024746,459991,0.1450688096902815,56964,52420,5118,52420,3619,48801,0.9202303209044309,1.0,0.06353135313531354,0.06903853491033957,0.9309614650896605,0.12252956886684471,6423,0.12252956886684471,34768,0.6632582983594048,7610,0.1451735978634109
indoor_door_leaf_Tile_1,Tile_1,img_88226fd046cc5356cc68c8ec::yaw_minus_35,img_88226fd046cc5356cc68c8ec,right,yaw_minus_35,357,239,1099,1396,6,6.085346221923828,0.6389826317500584,0.255142663462131,True,1534204,1517435,436774,1465974,358173,1107801,0.9555274266003738,0.9660868505076,0.23345852311687362,0.23603844645734415,0.755675748683128,0.538838342289836,789923,0.538838342289836,245556,0.1675036528615105,72322,0.0493337535317816,67044,67044,30549,67044,434,66610,1.0,1.0,0.00647336077799654,0.00647336077799654,0.9935266392220035,0.6174452598293658,41396,0.6174452598293658,23464,0.3499791181910387,1750,0.02610226120159895
indoor_door_leaf_Tile_1,Tile_1,img_88226fd046cc5356cc68c8ec::yaw_plus_35,img_88226fd046cc5356cc68c8ec,right,yaw_plus_35,0,0,1456,2128,6,13.801497459411621,0.6022846215080265,0.12375554279711225,False,3098368,2979076,430881,2604165,794155,1810010,0.8404957061265802,0.8741519182457916,0.2563139691605387,0.26657762339732183,0.6950442848283422,0.41492493755196,1080533,0.41492493755196,464406,0.1783320181324916,265071,0.10178732914389065,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_8a5782154627496067ab070d::pitch_up_56,img_8a5782154627496067ab070d,right,pitch_up_56,45,301,2732,1155,6,21.69101333618164,0.5373143066227589,0.02303268484521708,False,3155460,3120455,136650,2484430,515019,1969411,0.7873432082802507,0.7961755577311642,0.16321518891065012,0.1650461230814096,0.7927013439702467,0.5149197200162613,1279282,0.5149197200162613,334130,0.13448960123650092,355999,0.14329202271748448,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_8a5782154627496067ab070d::yaw_minus_35,img_8a5782154627496067ab070d,right,yaw_minus_35,481,537,975,994,6,6.176362037658691,0.5289913874186231,0.3582223196220885,True,969150,957222,325338,957209,95965,861244,0.987678893876077,0.9999864190334112,0.09901975958313987,0.10025365066828802,0.8997449877717405,0.7188074913629103,688049,0.7188074913629103,125913,0.13154180539464214,47282,0.04939569101418812,101043,101043,34844,101043,889,100154,1.0,1.0,0.008798234415051018,0.008798234415051018,0.991201765584949,0.7306493275140287,73827,0.7306493275140287,20573,0.20360638540027512,5754,0.05694605267064517
indoor_door_leaf_Tile_1,Tile_1,img_8a5782154627496067ab070d::yaw_plus_35,img_8a5782154627496067ab070d,right,yaw_plus_35,0,0,900,1570,6,12.297811508178711,0.5119905114356544,0.18883011839415603,True,1413000,1358658,196447,1180049,165093,1014956,0.835137296532201,0.8685401329841652,0.11683864118895966,0.12151181533542657,0.8600964875187387,0.5948236047825133,701921,0.5948236047825133,188012,0.1593255873273059,125023,0.10594729540891946,896,736,194,736,3,733,0.8214285714285714,1.0,0.0033482142857142855,0.004076086956521739,0.9959239130434783,0.0,0,0.0,688,0.9347826086956522,45,0.06114130434782609
indoor_door_leaf_Tile_1,Tile_1,img_8c80111aab308428694788f4::pitch_up_56,img_8c80111aab308428694788f4,right,pitch_up_56,0,0,2912,1456,6,18.700279235839844,0.6114900595358344,0.019909276929747165,True,4239872,4087900,168302,3153528,816148,2337380,0.7437790574809806,0.7714298294968076,0.192493546975003,0.19964969788889161,0.7411952581362842,0.45327328630029606,1429410,0.45327328630029606,480818,0.15246986866772708,427152,0.13545210316826106,5814,1816,162,1816,4,1812,0.31234950120399035,1.0,0.0006879944960440316,0.0022026431718061676,0.9977973568281938,0.17180616740088106,312,0.17180616740088106,1245,0.6855726872246696,255,0.14041850220264318
indoor_door_leaf_Tile_1,Tile_1,img_8c80111aab308428694788f4::yaw_minus_35,img_8c80111aab308428694788f4,right,yaw_minus_35,177,488,1279,1156,6,6.234104156494141,0.49350116381360465,0.34362141355148346,True,1478524,1464652,475162,1431224,283209,1148015,0.9680086356393268,0.9771768310834246,0.19154846319708033,0.19336265542941258,0.8021211215015959,0.6175168946300509,883805,0.6175168946300509,219584,0.15342392246077483,44626,0.031180304410770084,73606,73606,37096,73606,442,73164,1.0,1.0,0.006004945249028612,0.006004945249028612,0.9939950547509714,0.8403255169415537,61853,0.8403255169415537,10126,0.13757030676846996,1185,0.016099231040947747
indoor_door_leaf_Tile_1,Tile_1,img_8c80111aab308428694788f4::yaw_plus_35,img_8c80111aab308428694788f4,right,yaw_plus_35,0,0,1456,1909,6,15.399765014648438,0.5989263311288598,0.12305715952092035,False,2779504,2639247,358211,2232743,522933,1709810,0.8032882845284627,0.8459772806410313,0.1881389629228812,0.19813719595020854,0.7657889869098234,0.4879141934382954,1089387,0.4879141934382954,380936,0.17061345618371662,239487,0.10726133728781145,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_93526b49c3d4ea71e085b123::pitch_up_56,img_93526b49c3d4ea71e085b123,left,pitch_up_56,2481,412,431,1029,6,7.700224876403809,0.21336767895878525,0.02162177610395219,False,443499,416054,36880,414178,5107,409071,0.9338871113576356,0.9954909699221736,0.011515245806642179,0.012274848937878256,0.9876695527043928,0.9266788675400431,383810,0.9266788675400431,11604,0.028016939576703734,13657,0.03297374558764589,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_93526b49c3d4ea71e085b123::yaw_plus_35,img_93526b49c3d4ea71e085b123,left,yaw_plus_35,565,95,891,1285,6,6.078214168548584,0.38406565436397333,0.43102728019489583,True,1144935,1128807,355559,1125467,81137,1044330,0.9829964146436261,0.9970411239476722,0.07086603169612249,0.07187854079572505,0.9279081483508623,0.8038822995254414,904743,0.8038822995254414,105471,0.09371309865149312,34116,0.030312750173927802,75750,75750,27441,75750,338,75412,1.0,1.0,0.004462046204620462,0.004462046204620462,0.9955379537953796,0.5752343234323433,43574,0.5752343234323433,29099,0.38414521452145217,2739,0.036158415841584156
indoor_door_leaf_Tile_1,Tile_1,img_954f086e75547572ac933571::pitch_up_56,img_954f086e75547572ac933571,left,pitch_up_56,2137,615,775,841,6,6.415412425994873,0.2724100830003074,0.038696096799958196,False,651775,619242,65060,618248,2296,615952,0.9485604694871697,0.9983948117214272,0.0035226880441870277,0.003707758840647114,0.9962862799394417,0.9510212730166535,587967,0.9510212730166535,21262,0.03439072993361887,6723,0.010874276989169394,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_954f086e75547572ac933571::yaw_plus_35,img_954f086e75547572ac933571,left,yaw_plus_35,391,153,1065,1131,6,6.231434345245361,0.4601104857202418,0.3806833198802797,True,1204515,1190718,383760,1189214,95773,1093441,0.9872969618477146,0.9987368965615704,0.07951167067242833,0.08043298245260423,0.9194652938831868,0.7500222836259917,891937,0.7500222836259917,166756,0.14022371078712495,34748,0.029219299470070147,119985,119985,40030,119985,3004,116981,1.0,1.0,0.02503646289119473,0.02503646289119473,0.9749635371088052,0.5268991957328,63220,0.5268991957328,47867,0.39894153435846147,5894,0.04912280701754386
indoor_door_leaf_Tile_1,Tile_1,img_9cc72b24cfc01e68bb74537b::pitch_up_56,img_9cc72b24cfc01e68bb74537b,right,pitch_up_56,2316,137,596,1319,6,21.253101348876953,0.6730631874672635,0.008516819067111214,False,786124,744262,21001,521740,144174,377566,0.6636866448550102,0.7010165774955593,0.1833985478117956,0.1937140415606332,0.7236669605550657,0.42021696630505617,219244,0.42021696630505617,70335,0.13480852531912446,87987,0.1686414689308851,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_9cc72b24cfc01e68bb74537b::yaw_minus_35,img_9cc72b24cfc01e68bb74537b,right,yaw_minus_35,760,450,696,1165,6,5.6823410987854,0.5670482420278005,0.30679935091370936,True,810840,796860,222586,795899,149337,646562,0.9815734300231859,0.9987940165148207,0.18417566967589166,0.18740682177546872,0.8123668957995926,0.6468647403753491,514839,0.6468647403753491,92588,0.11633134354987254,39135,0.049170811874370994,29400,26320,7881,26320,753,25567,0.8952380952380953,1.0,0.025612244897959182,0.028609422492401216,0.9713905775075988,0.8391337386018237,22086,0.8391337386018237,1282,0.04870820668693009,2199,0.08354863221884498
indoor_door_leaf_Tile_1,Tile_1,img_9cc72b24cfc01e68bb74537b::yaw_plus_35,img_9cc72b24cfc01e68bb74537b,right,yaw_plus_35,0,0,1221,1701,6,7.34197998046875,0.4548491972719956,0.29522735424221896,True,2076921,2006344,377712,1788338,212437,1575901,0.8610524906821203,0.8913416642410275,0.10228458376606525,0.10588264026507917,0.8812098160414865,0.6709033750890492,1199802,0.6709033750890492,221341,0.12376910852422753,154758,0.08653733242820988,121858,119948,40362,119948,55,119893,0.9843260188087775,1.0,0.00045134500812421015,0.0004585320305465702,0.9995414679694534,0.9090605929236002,109040,0.9090605929236002,9937,0.08284423250075032,916,0.007636642545102878
indoor_door_leaf_Tile_1,Tile_1,img_9f8e6e6735bab2261cf49998::pitch_up_56,img_9f8e6e6735bab2261cf49998,right,pitch_up_56,0,0,2912,1456,6,18.068828582763672,0.6439535935884177,0.01927624473988009,True,4239872,4087900,185664,3216720,914503,2302217,0.7586832810047096,0.7868881332713619,0.21569118124320735,0.2237097287115634,0.7157032629510806,0.38829863960804795,1249048,0.38829863960804795,594522,0.18482242781466834,458647,0.1425821955283643,72162,67151,6630,67151,5941,61210,0.9305590199828164,1.0,0.08232864942767662,0.0884722491102143,0.9115277508897857,0.09675209602239729,6497,0.09675209602239729,45225,0.6734821521645248,9488,0.1412935027028637
indoor_door_leaf_Tile_1,Tile_1,img_9f8e6e6735bab2261cf49998::yaw_minus_35,img_9f8e6e6735bab2261cf49998,right,yaw_minus_35,319,197,1137,1416,6,6.082257270812988,0.6170375712540944,0.26967667124574585,True,1609992,1592924,447869,1519598,365478,1154120,0.943854379400643,0.9539676720295507,0.22700609692470522,0.2294384415075672,0.7594903388922597,0.549900039352513,835627,0.549900039352513,243964,0.16054509153078644,74529,0.04904520800896026,72688,72688,32787,72688,618,72070,1.0,1.0,0.008502091129209773,0.008502091129209773,0.9914979088707903,0.6582654633502091,47848,0.6582654633502091,22444,0.3087717367378384,1778,0.02446070878274268
indoor_door_leaf_Tile_1,Tile_1,img_9f8e6e6735bab2261cf49998::yaw_plus_35,img_9f8e6e6735bab2261cf49998,right,yaw_plus_35,0,0,1456,2012,6,13.999449729919434,0.6020045271209848,0.12327805233983724,False,2929472,2800459,419251,2456236,676347,1779889,0.838456895986717,0.8770833638342858,0.23087675867869706,0.24151290913382414,0.7246408732711351,0.4307761957727189,1058088,0.4307761957727189,467052,0.19014948075022106,254749,0.10371519674819521,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_a2ef0a0058461539f6d32279::pitch_up_56,img_a2ef0a0058461539f6d32279,right,pitch_up_56,0,334,2447,1122,6,22.84261131286621,0.5343763354066758,0.024317163819755228,False,2745534,2686193,126366,2148897,479981,1668916,0.7826881765077395,0.7999786314684015,0.17482245712491631,0.17868448022908257,0.7766384335777843,0.4944653001051237,1062555,0.4944653001051237,320398,0.14909881674179823,285963,0.1330743167308624,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_a2ef0a0058461539f6d32279::yaw_minus_35,img_a2ef0a0058461539f6d32279,right,yaw_minus_35,513,321,943,1167,6,6.678147792816162,0.48378571030469075,0.3465530082248559,True,1100481,1086477,340903,1083315,72410,1010905,0.9844013663116401,0.9970896760815001,0.06579850083736112,0.06664660181485664,0.9331588688423957,0.7343736586311461,795558,0.7343736586311461,169773,0.15671619058168676,45574,0.04206901962956296,72624,72624,27785,72624,1938,70686,1.0,1.0,0.026685393258426966,0.026685393258426966,0.973314606741573,0.3953513989865609,28712,0.3953513989865609,34635,0.4769084600132188,7339,0.10105474774179335
indoor_door_leaf_Tile_1,Tile_1,img_a2ef0a0058461539f6d32279::yaw_plus_35,img_a2ef0a0058461539f6d32279,right,yaw_plus_35,0,0,725,1156,6,14.242902755737305,0.548884938590821,0.10725029902499728,False,838100,803779,86632,700442,111362,589080,0.8357499105118721,0.8714360539402,0.13287435866841665,0.13854803372568827,0.8410118182519039,0.542201923928034,379781,0.542201923928034,123768,0.17669985523426637,85531,0.12211003908960343,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_a4bc513964ab0170b07c28bc::pitch_up_56,img_a4bc513964ab0170b07c28bc,right,pitch_up_56,2240,216,672,1240,6,21.31661605834961,0.6716272044778109,0.007341782535580985,False,833280,792407,22511,569402,151459,417943,0.6833261328725039,0.7185726526898425,0.18176243279569892,0.19113788747449229,0.7340033930333929,0.4221920541199364,240397,0.4221920541199364,80273,0.1409777275106164,97273,0.17083361140284017,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_a4bc513964ab0170b07c28bc::yaw_minus_35,img_a4bc513964ab0170b07c28bc,right,yaw_minus_35,689,589,767,1079,6,5.614474296569824,0.5482331626752076,0.3470052954292085,True,827593,814645,247278,814020,173948,640072,0.9835994262880425,0.9992327946528856,0.21018544139450188,0.2135261371517655,0.7863099186752168,0.6430923073143165,523490,0.6430923073143165,82982,0.1019409842510012,33600,0.04127662710989902,61748,57799,18108,57799,168,57631,0.936046511627907,1.0,0.0027207358942799766,0.0029066246820879252,0.9970933753179121,0.9165037457395456,52973,0.9165037457395456,2698,0.04667900828734061,1960,0.033910621291025796
indoor_door_leaf_Tile_1,Tile_1,img_a4bc513964ab0170b07c28bc::yaw_plus_35,img_a4bc513964ab0170b07c28bc,right,yaw_plus_35,0,0,1229,1725,6,7.5136919021606445,0.4291097577593526,0.3222463383987901,True,2120025,2046809,381604,1811828,214055,1597773,0.8546257709225127,0.8851964203792342,0.10096814896050754,0.10457986065138467,0.8818568870775814,0.6828600728104434,1237225,0.6828600728104434,201609,0.11127380744750605,158939,0.08772300681963188,119190,115902,38977,115902,0,115902,0.9724137931034482,1.0,0.0,0.0,1.0,0.9414936756915325,109121,0.9414936756915325,6628,0.05718624355058584,153,0.0013200807578816586
indoor_door_leaf_Tile_1,Tile_1,img_b4812019b4dfa216489f95df::pitch_up_56,img_b4812019b4dfa216489f95df,right,pitch_up_56,0,0,977,865,6,14.717706680297852,0.48063619318549167,0.021345445791880916,False,845105,809572,30934,656197,142790,513407,0.7764680128504742,0.8105480426694599,0.16896125333538436,0.17637714743098823,0.7823976641161114,0.5131111541198756,336702,0.5131111541198756,80743,0.12304688988215429,95962,0.1462396201140816,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_b4812019b4dfa216489f95df::yaw_minus_35,img_b4812019b4dfa216489f95df,right,yaw_minus_35,0,0,712,1394,6,7.146368980407715,0.5636800851595017,0.18848051558328321,True,992528,955663,261157,939455,109016,830439,0.9465274531297858,0.9830400465436038,0.10983669982106298,0.11407368497053878,0.8839582523910139,0.6134524804274819,576311,0.6134524804274819,198305,0.2110851504329638,55823,0.059420621530568256,91235,91235,36000,91235,2905,88330,1.0,1.0,0.03184085055077547,0.03184085055077547,0.9681591494492245,0.4579273305200855,41779,0.4579273305200855,41186,0.4514276319394969,5365,0.058804186989642133
indoor_door_leaf_Tile_1,Tile_1,img_b7f55877796392d83c722aba::pitch_up_56,img_b7f55877796392d83c722aba,right,pitch_up_56,0,0,1478,1456,6,19.71927833557129,0.5063384199650294,0.022897978506378782,True,2151968,2075454,100656,1788087,299843,1488244,0.8309078016029978,0.8615401738607553,0.13933432095644546,0.14447104103487718,0.8323107320840653,0.5505738814722102,984474,0.5505738814722102,269099,0.15049547365424612,234671,0.13124137695760887,23858,17218,1593,17218,15,17203,0.7216866459887669,1.0,0.0006287199262301953,0.0008711813218724591,0.9991288186781275,0.08136833546288767,1401,0.08136833546288767,15046,0.8738529445928679,756,0.043907538622371935
indoor_door_leaf_Tile_1,Tile_1,img_b7f55877796392d83c722aba::yaw_minus_35,img_b7f55877796392d83c722aba,right,yaw_minus_35,0,0,1273,1414,6,6.99012565612793,0.44943276775650687,0.29253806919923847,True,1800022,1749453,463126,1705514,146731,1558783,0.9474961972687,0.9748841495027303,0.0815162259127944,0.08387250186201058,0.9139666986022982,0.7027857877449262,1198611,0.7027857877449262,282392,0.16557589090444289,77780,0.04560501995292915,67392,67392,33015,67392,3779,63613,1.0,1.0,0.056074905033238365,0.056074905033238365,0.9439250949667616,0.44117996201329535,29732,0.44117996201329535,29695,0.44063093542260207,4186,0.062114197530864196
indoor_door_leaf_Tile_1,Tile_1,img_c1d98062a4244b5006970c32::pitch_down_56,img_c1d98062a4244b5006970c32,right,pitch_down_56,4,0,2908,1456,6,1.760765552520752,1.0,0.0,False,4234048,4087900,14702,1858258,1858258,0,0.43888449068125823,0.4545752097654052,0.43888449068125823,0.4545752097654052,0.0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_c1d98062a4244b5006970c32::pitch_up_56,img_c1d98062a4244b5006970c32,right,pitch_up_56,0,0,2912,1456,6,4.6137518882751465,0.4222079603586527,0.06491542644819649,True,4239872,4087900,268003,3775134,587395,3187739,0.8903886721108561,0.9234898113946036,0.13854073896570462,0.1436911372587392,0.8444041986324194,0.6991624668157475,2639432,0.6991624668157475,242860,0.06433149127951485,305447,0.08091024053715709,754682,753790,73293,753789,136115,617674,0.9988167201549791,0.9999986733705674,0.18036073472005426,0.18057416521842953,0.8194255952262504,0.6045153219269583,455677,0.6045153219269583,106191,0.14087629296792603,55806,0.07403398033136593
indoor_door_leaf_Tile_1,Tile_1,img_c1d98062a4244b5006970c32::yaw_minus_35,img_c1d98062a4244b5006970c32,right,yaw_minus_35,203,0,1253,2912,6,4.706498622894287,0.44375987361769353,0.2988401400082939,True,3648736,3547550,493740,3168359,1632626,1535733,0.8683442704542066,0.8931118659356457,0.44744974698087225,0.4602122591647757,0.4847092769474671,0.3874456777151832,1227567,0.3874456777151832,215032,0.06786857171172837,93134,0.029395027520555592,319390,319390,86367,319095,36671,282424,0.999076364319484,0.999076364319484,0.11481574250915809,0.11481574250915809,0.8850781115341826,0.6971810902709225,222467,0.6971810902709225,41158,0.12898353155016531,18799,0.058913489713094847
indoor_door_leaf_Tile_1,Tile_1,img_c1d98062a4244b5006970c32::yaw_plus_35,img_c1d98062a4244b5006970c32,right,yaw_plus_35,0,0,1456,2912,6,6.847806930541992,0.5390276196446162,0.24878143130006272,False,4239872,4087900,625352,3665250,1488067,2177183,0.8644718519804372,0.8966095061033783,0.3509697934277261,0.3640174661806796,0.5940066844007912,0.4332503921969852,1587971,0.4332503921969852,401802,0.10962471864129322,187410,0.051131573562512786,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_d0d851b2ccfa742fa1bd8d68::pitch_down_56,img_d0d851b2ccfa742fa1bd8d68,right,pitch_down_56,0,0,2891,1456,6,1.868457555770874,0.9334879483144206,0.0012650515555018115,False,4209296,4087900,24146,2283438,1931186,352252,0.5424750362055792,0.558584603341569,0.4587907336523732,0.4724151764964896,0.1542638775390442,0.04662224242567567,106459,0.04662224242567567,77039,0.03373816149157542,168754,0.0739034736217931,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_d0d851b2ccfa742fa1bd8d68::pitch_up_56,img_d0d851b2ccfa742fa1bd8d68,right,pitch_up_56,0,0,2912,1456,6,3.613377332687378,0.49249791913085383,0.04880386923094472,True,4239872,4087900,273924,4067588,710288,3357300,0.9593657544378699,0.9950311896083563,0.16752581209998793,0.1737537610998312,0.8253785781647502,0.6598441140056466,2683974,0.6598441140056466,413911,0.10175833934016916,259415,0.06377612481893447,1474457,1474457,80087,1458540,64448,1394092,0.9892048394764988,0.9892048394764988,0.043709650400113396,0.043709650400113396,0.9558133475941695,0.8931390294403994,1302679,0.8931390294403994,24727,0.0169532546244875,66686,0.04572106352928271
indoor_door_leaf_Tile_1,Tile_1,img_d0d851b2ccfa742fa1bd8d68::yaw_minus_35,img_d0d851b2ccfa742fa1bd8d68,right,yaw_minus_35,0,0,1456,2912,6,4.322359085083008,0.39425843125021665,0.33832961561064384,True,4239872,4087900,577020,3385726,1245233,2140493,0.7985443900193213,0.8282311211135301,0.2936958945930443,0.30461434966608775,0.6322109349663854,0.5100563365139412,1726911,0.5100563365139412,240393,0.07100190623813031,173189,0.05115269221431386,69452,67512,16965,67512,0,67512,0.9720670391061452,1.0,0.0,0.0,1.0,0.9920754828771181,66977,0.9920754828771181,535,0.007924517122881858,0,0.0
indoor_door_leaf_Tile_1,Tile_1,img_d0d851b2ccfa742fa1bd8d68::yaw_plus_35,img_d0d851b2ccfa742fa1bd8d68,right,yaw_plus_35,0,0,1456,2912,6,4.330526828765869,0.2780997773789559,0.4311470893706339,True,4239872,4087900,713769,3864781,898616,2966165,0.9115324707915711,0.9454196531226302,0.21194413416254076,0.21982338119817021,0.7674859196420185,0.68997958745916,2666620,0.68997958745916,161148,0.04169654114942089,138397,0.0358097910334376,1797789,1796380,389783,1788126,42141,1745985,0.9946250644541712,0.9954052037987509,0.023440459364252424,0.02345884501052116,0.9764328688246802,0.9443411705886497,1688601,0.9443411705886497,15947,0.008918275334064826,41437,0.023173422901965522
indoor_door_leaf_Tile_1,Tile_1,img_d691623e566cde7f444905b2::pitch_up_56,img_d691623e566cde7f444905b2,right,pitch_up_56,134,10,2621,1446,6,20.421175003051758,0.5450373418482545,0.026320938930698954,False,3789966,3752194,149698,2739987,650689,2089298,0.7229582006804283,0.7302359632790841,0.17168729218151296,0.1734156069755455,0.7625211360491856,0.4950337355615191,1356386,0.4950337355615191,349788,0.127660459702911,383124,0.13982694078475555,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_d691623e566cde7f444905b2::yaw_minus_35,img_d691623e566cde7f444905b2,right,yaw_minus_35,545,394,911,1109,6,6.166938304901123,0.5419524249874546,0.34082563345015915,True,1010299,996991,316847,996786,100085,896701,0.9866247516824227,0.9997943812933116,0.0990647323218176,0.10038706467761495,0.899592289618835,0.7367288465126918,734361,0.7367288465126918,118242,0.11862325514202647,44098,0.04424018796411667,112189,112189,37742,112189,521,111668,1.0,1.0,0.004643949050263395,0.004643949050263395,0.9953560509497366,0.7934735134460598,89019,0.7934735134460598,17927,0.15979284956635678,4722,0.042089687937320056
indoor_door_leaf_Tile_1,Tile_1,img_d691623e566cde7f444905b2::yaw_plus_35,img_d691623e566cde7f444905b2,right,yaw_plus_35,0,0,965,1557,6,11.930498123168945,0.512777425037356,0.19669384427728717,True,1502505,1447138,209471,1256393,180199,1076194,0.8361988812017265,0.8681915615511444,0.11993237959274677,0.12452095100812777,0.8565743362148627,0.5976553514704396,750890,0.5976553514704396,195077,0.155267499898519,130227,0.10365148484590411,1672,1320,351,1320,0,1320,0.7894736842105263,1.0,0.0,0.0,1.0,0.2628787878787879,347,0.2628787878787879,973,0.7371212121212121,0,0.0
